iter	RMSE
4779	28986.58208
4780	28984.53491
4781	28982.8718
4782	28980.65607
4783	28979.20955
4784	28977.97821
4785	28974.69793
4786	28971.94339
4787	28969.76182
4788	28966.55611
4789	28965.10516
4790	28961.55413
4791	28957.67596
4792	28956.21801
4793	28953.43646
4794	28951.06595
4795	28948.56306
4796	28947.20646
4797	28944.65849
4798	28943.2203
4799	28941.25362
4800	28940.29729
4801	28936.59853
4802	28934.23406
4803	28933.01942
4804	28932.59166
4805	28930.52569
4806	28927.68977
4807	28926.6058
4808	28922.88646
4809	28921.81566
4810	28919.28535
4811	28916.81035
4812	28913.83417
4813	28912.33205
4814	28909.49435
4815	28906.18459
4816	28903.96983
4817	28901.66378
4818	28898.63977
4819	28894.83627
4820	28892.75631
4821	28890.27323
4822	28888.15152
4823	28886.23127
4824	28884.81204
4825	28881.29798
4826	28878.93748
4827	28875.13106
4828	28873.42763
4829	28871.66735
4830	28868.318
4831	28865.69407
4832	28863.62853
4833	28860.73397
4834	28859.98172
4835	28858.12525
4836	28856.80101
4837	28854.25513
4838	28851.96028
4839	28849.50266
4840	28847.66737
4841	28845.03879
4842	28842.39794
4843	28841.0367
4844	28838.48949
4845	28835.71549
4846	28833.88853
4847	28830.65551
4848	28828.4831
4849	28827.11082
4850	28824.26499
4851	28821.93837
4852	28818.25422
4853	28814.96727
4854	28812.431
4855	28809.79512
4856	28808.14888
4857	28806.685
4858	28804.90676
4859	28803.18343
4860	28800.33401
4861	28798.00305
4862	28795.95176
4863	28794.56286
4864	28792.23704
4865	28790.17046
4866	28788.09457
4867	28786.2384
4868	28784.33268
4869	28782.55684
4870	28780.4835
4871	28776.77174
4872	28774.26035
4873	28770.30723
4874	28767.74855
4875	28765.90205
4876	28764.25598
4877	28761.90497
4878	28758.72704
4879	28754.17084
4880	28749.98832
4881	28748.99759
4882	28745.71502
4883	28744.291
4884	28742.37904
4885	28739.85354
4886	28737.60321
4887	28735.23981
4888	28732.40162
4889	28730.1133
4890	28728.61142
4891	28725.89833
4892	28722.97166
4893	28719.41702
4894	28718.66147
4895	28716.79031
4896	28713.91061
4897	28712.27832
4898	28709.53504
4899	28707.10819
4900	28703.06239
4901	28700.64534
4902	28698.1764
4903	28695.87715
4904	28693.52549
4905	28690.41325
4906	28687.03583
4907	28685.37856
4908	28682.23597
4909	28679.9128
4910	28677.78075
4911	28674.48616
4912	28672.17184
4913	28669.80204
4914	28668.08843
4915	28663.63817
4916	28661.62915
4917	28659.8415
4918	28658.11901
4919	28656.10131
4920	28654.48362
4921	28652.70002
4922	28651.27905
4923	28649.54854
4924	28647.79695
4925	28644.79155
4926	28642.3225
4927	28639.60219
4928	28637.09034
4929	28635.35806
4930	28633.31099
4931	28630.66957
4932	28627.0575
4933	28622.11348
4934	28619.79986
4935	28617.80641
4936	28615.80787
4937	28613.86524
4938	28610.42658
4939	28608.49416
4940	28606.73462
4941	28603.725
4942	28601.18194
4943	28599.38979
4944	28597.35012
4945	28596.8858
4946	28595.56491
4947	28592.87783
4948	28591.46346
4949	28589.45445
4950	28587.6235
4951	28585.76001
4952	28583.87203
4953	28582.52469
4954	28580.90908
4955	28579.32403
4956	28577.69594
4957	28576.97877
4958	28573.91535
4959	28570.31516
4960	28566.31452
4961	28564.63029
4962	28561.95952
4963	28559.19264
4964	28557.64071
4965	28556.17238
4966	28552.98448
4967	28549.29925
4968	28547.13531
4969	28543.65806
4970	28541.02131
4971	28538.72614
4972	28537.80453
4973	28535.981
4974	28534.08505
4975	28532.17162
4976	28530.11582
4977	28529.28077
4978	28526.96273
4979	28525.92179
4980	28522.94664
4981	28521.54537
4982	28519.27201
4983	28516.31126
4984	28514.05875
4985	28511.42725
4986	28508.18854
4987	28505.36874
4988	28503.74798
4989	28500.32709
4990	28498.83051
4991	28495.44426
4992	28492.92061
4993	28489.9973
4994	28486.84996
4995	28484.07018
4996	28481.89527
4997	28480.46718
4998	28477.83129
4999	28476.62615
